customer_id,account_balance,monthly_withdrawals,crypto_exposure,fx_transactions_mo,income_band,is_active_trader,account_age_months
1305,10990.26,1,False,4,Low (<$50k),False,40
1306,1277.04,0,False,4,Low (<$50k),False,66
1307,5126.98,1,False,4,Low (<$50k),False,31
1308,4848.0,0,False,4,Low (<$50k),True,63
1309,25055.37,0,True,1,Low (<$50k),False,68
1310,10017.08,2,False,0,Medium ($50k-$100k),False,56
1311,4733.69,1,True,0,Low (<$50k),True,12
1312,16758.31,0,True,4,Low (<$50k),False,31
1313,39549.62,0,False,3,Low (<$50k),False,105
1314,11347.08,1,False,0,Medium ($50k-$100k),False,23
1315,4991.69,0,False,1,Medium ($50k-$100k),False,33
1316,686.94,0,True,2,High (>$100k),False,8
1317,994.59,0,True,1,Medium ($50k-$100k),False,62
1318,3109.33,3,False,1,Low (<$50k),True,113
1319,1969.89,2,True,6,Low (<$50k),False,80
1320,3712.81,2,True,1,Low (<$50k),True,15
1321,5350.66,2,False,2,High (>$100k),True,41
1322,10878.45,2,True,0,Medium ($50k-$100k),False,104
1323,4421.58,1,False,1,Low (<$50k),True,52
1324,10196.02,2,False,1,Low (<$50k),False,26
1325,5413.83,0,True,2,Low (<$50k),False,78
1326,253.86,1,False,1,Low (<$50k),False,12
1327,1201.1,3,False,0,Medium ($50k-$100k),True,27
1328,3959.48,1,False,1,Medium ($50k-$100k),True,111
1329,800.68,0,False,3,Medium ($50k-$100k),False,95
1330,12087.09,0,True,1,Low (<$50k),False,68
1331,48831.27,2,False,1,Low (<$50k),True,30
1332,30581.26,2,False,3,Medium ($50k-$100k),False,4
1333,3568.27,4,True,3,Medium ($50k-$100k),False,54
1334,45985.86,0,True,1,Low (<$50k),True,95
1335,6142.59,2,True,0,Medium ($50k-$100k),False,34
1336,2964.23,1,True,4,Medium ($50k-$100k),False,68
1337,1958.43,4,False,2,Low (<$50k),False,84
1338,3122.21,1,True,1,Medium ($50k-$100k),True,56
1339,2745.54,1,True,3,Low (<$50k),False,18
1340,6346.28,1,False,1,Medium ($50k-$100k),False,47
1341,6253.28,2,True,1,Low (<$50k),False,72
1342,4937.28,6,False,4,Medium ($50k-$100k),False,60
1343,9465.48,0,False,4,Low (<$50k),True,106
1344,29318.37,0,True,1,Low (<$50k),False,59
1345,20421.25,5,False,2,Medium ($50k-$100k),False,2
1346,529.88,1,False,4,Medium ($50k-$100k),False,73
1347,106.6,1,False,2,High (>$100k),True,16
1348,19959.89,1,True,2,Medium ($50k-$100k),True,86
1349,632.5,0,False,1,Medium ($50k-$100k),False,58
1350,3508.18,2,False,2,Medium ($50k-$100k),True,12
1351,849.66,2,False,1,Low (<$50k),False,5
1352,329.32,0,True,3,Low (<$50k),False,39
1353,11072.21,0,False,4,Low (<$50k),False,15
1354,15347.88,3,False,3,Low (<$50k),True,109
1355,2069.86,0,False,1,Low (<$50k),False,72
1356,100.83,4,False,0,High (>$100k),False,88
1357,2165.99,0,False,1,Medium ($50k-$100k),False,115
1358,8845.87,1,False,4,High (>$100k),False,19
1359,534.66,5,False,1,High (>$100k),True,101
1360,6470.7,2,False,2,Low (<$50k),False,117
1361,4803.19,1,True,0,Low (<$50k),False,82
1362,11718.65,2,False,5,Medium ($50k-$100k),False,85
1363,5880.34,0,False,2,High (>$100k),False,49
1364,1141.84,0,True,1,Low (<$50k),True,39
1365,29580.1,11,False,3,Medium ($50k-$100k),False,78
1366,3874.63,2,True,4,Low (<$50k),False,15
1367,4717.54,2,False,1,Low (<$50k),True,55
1368,1212.09,0,False,1,Low (<$50k),False,113
1369,2527.73,0,True,4,Low (<$50k),False,67
1370,1303.48,0,False,4,High (>$100k),False,56
1371,3791.74,1,True,1,Low (<$50k),False,45
1372,64059.19,2,False,2,High (>$100k),False,75
1373,627.75,1,False,3,Low (<$50k),False,57
1374,436.88,3,True,2,High (>$100k),False,67
1375,44656.52,0,True,3,Medium ($50k-$100k),False,94
1376,3590.38,0,True,2,Medium ($50k-$100k),False,6
1377,1801.53,0,False,8,Low (<$50k),False,70
1378,23385.16,1,False,2,Medium ($50k-$100k),True,31
1379,1981.44,0,True,1,High (>$100k),True,22
1380,76039.98,6,True,1,Low (<$50k),False,85
1381,13587.27,0,True,0,Low (<$50k),False,38
1382,2364.05,5,False,0,Low (<$50k),False,102
1383,124986.66,1,False,2,Low (<$50k),False,58
1384,1981.14,8,True,1,Low (<$50k),True,70
1385,14960.12,1,False,3,Medium ($50k-$100k),False,29
1386,7699.72,5,True,2,Low (<$50k),True,56
1387,34634.72,0,False,1,Medium ($50k-$100k),True,110
1388,51137.16,2,False,1,High (>$100k),True,11
1389,5156.46,4,False,2,Medium ($50k-$100k),False,48
1390,1587.43,0,False,4,Low (<$50k),True,86
1391,9798.24,0,False,2,Medium ($50k-$100k),True,60
1392,1778.32,1,False,2,Low (<$50k),False,51
1393,100718.11,5,False,1,Low (<$50k),True,39
1394,6031.81,1,True,1,Low (<$50k),True,6
1395,2841.3,1,True,1,High (>$100k),False,30
1396,6483.53,0,True,1,Medium ($50k-$100k),False,107
1397,651.52,0,False,2,Low (<$50k),True,89
1398,1144.33,3,True,2,Low (<$50k),True,100
1399,29751.08,0,True,4,Low (<$50k),False,1
1400,1834.74,2,False,3,High (>$100k),False,86
1401,1022.12,4,True,4,High (>$100k),True,9
1402,10992.62,0,False,5,Low (<$50k),True,45
1403,29101.83,2,False,3,Low (<$50k),False,8
1404,14449.71,0,False,2,Medium ($50k-$100k),False,34
1405,21896.27,1,False,1,Low (<$50k),False,80
1406,1579.41,0,False,3,Low (<$50k),True,83
1407,582.47,2,False,2,Medium ($50k-$100k),True,8
1408,46723.4,0,True,0,Low (<$50k),False,12
1409,3028.98,1,False,4,Medium ($50k-$100k),False,43
1410,3373.65,1,True,3,Low (<$50k),True,105
1411,36036.63,0,True,2,Medium ($50k-$100k),False,56
1412,11320.21,2,False,0,Medium ($50k-$100k),True,31
1413,9738.4,0,True,1,Medium ($50k-$100k),False,42
1414,126437.52,2,False,6,Medium ($50k-$100k),True,33
1415,1871.93,0,True,1,Low (<$50k),False,19
1416,19766.82,2,True,3,Low (<$50k),False,91
1417,5353.57,0,True,2,Low (<$50k),False,88
1418,7353.18,1,True,4,Low (<$50k),False,113
1419,48664.38,0,False,0,Low (<$50k),False,92
1420,10527.58,2,False,2,Medium ($50k-$100k),False,55
1421,11019.75,0,False,3,Low (<$50k),True,4
1422,24557.22,4,False,1,Low (<$50k),False,12
1423,2842.87,4,True,0,Medium ($50k-$100k),True,87
1424,1395.75,0,True,1,Medium ($50k-$100k),False,84
1425,1025.35,1,True,4,Low (<$50k),False,104
1426,257.36,0,False,2,Low (<$50k),True,28
1427,107399.49,0,False,1,Low (<$50k),False,118
1428,939.35,2,False,1,Low (<$50k),False,58
1429,3526.71,2,False,2,High (>$100k),False,48
1430,3244.71,1,False,1,Low (<$50k),True,120
1431,7794.0,0,False,3,Medium ($50k-$100k),False,1
1432,16707.38,0,False,4,High (>$100k),False,105
1433,17866.99,0,True,2,Medium ($50k-$100k),True,75
1434,2049.57,2,False,2,Low (<$50k),False,44
1435,3825.01,1,False,4,Medium ($50k-$100k),False,63
1436,7509.09,2,False,1,Medium ($50k-$100k),False,95
1437,3384.51,0,True,1,Medium ($50k-$100k),False,105
1438,54776.6,0,False,2,High (>$100k),False,38
1439,10264.66,0,False,1,Medium ($50k-$100k),False,9
1440,14799.03,0,False,1,Medium ($50k-$100k),False,6
1441,13284.08,0,True,3,High (>$100k),True,70
1442,28572.81,3,False,5,Medium ($50k-$100k),False,52
1443,6448.05,4,False,3,Medium ($50k-$100k),True,67
1444,702.57,1,False,1,Medium ($50k-$100k),False,96
1445,8951.1,1,False,2,Medium ($50k-$100k),False,99
1446,1850.04,0,False,6,Medium ($50k-$100k),True,16
1447,2224.03,4,True,1,Low (<$50k),False,2
1448,11843.64,0,True,2,Medium ($50k-$100k),False,36
1449,31489.98,5,False,4,Medium ($50k-$100k),True,105
1450,5074.11,1,False,3,Medium ($50k-$100k),False,71
1451,7810.7,0,True,2,Medium ($50k-$100k),False,35
1452,63153.43,5,False,0,Low (<$50k),False,120
1453,7052.45,0,False,5,Low (<$50k),True,30
1454,243415.39,1,False,0,Medium ($50k-$100k),True,45
1455,11478.88,1,True,1,High (>$100k),True,46
1456,350.32,0,True,2,Low (<$50k),True,93
1457,15214.63,1,False,2,Medium ($50k-$100k),False,105
1458,8705.74,2,False,4,Medium ($50k-$100k),False,65
1459,34017.46,2,False,3,Medium ($50k-$100k),True,108
1460,13490.92,0,False,2,Medium ($50k-$100k),True,1
1461,3993.07,5,False,2,Low (<$50k),False,105
1462,783.33,0,False,1,Medium ($50k-$100k),False,57
1463,3592.0,0,False,1,Medium ($50k-$100k),False,71
1464,1372.27,0,False,1,Medium ($50k-$100k),True,67
1465,2057.43,0,False,6,Medium ($50k-$100k),False,100
1466,11883.04,0,True,0,Low (<$50k),False,103
1467,60165.64,8,False,3,High (>$100k),False,31
1468,8884.0,0,True,4,Medium ($50k-$100k),False,25
1469,817.44,0,False,3,Medium ($50k-$100k),False,47
1470,9574.93,0,False,3,High (>$100k),False,56
1471,29582.77,2,True,0,High (>$100k),False,88
1472,1969.09,3,True,0,Medium ($50k-$100k),False,1
1473,4019.75,0,False,2,Medium ($50k-$100k),True,102
1474,5024.25,0,False,2,Medium ($50k-$100k),False,118
1475,1514.22,0,True,0,Low (<$50k),False,95
1476,12996.31,0,False,1,Low (<$50k),False,37
1477,4099.33,0,True,0,Medium ($50k-$100k),False,75
1478,9221.55,1,True,6,Medium ($50k-$100k),False,113
1479,1298.24,0,True,2,Low (<$50k),False,67
1480,2549.91,1,True,5,High (>$100k),False,12
1481,14524.21,0,False,4,Medium ($50k-$100k),False,20
1482,2809.47,5,False,1,Medium ($50k-$100k),False,30
1483,65541.96,4,False,4,Low (<$50k),False,74
1484,2698.75,1,False,4,Low (<$50k),False,103
1485,6884.5,0,True,2,High (>$100k),False,64
1486,19908.19,0,False,1,Low (<$50k),True,79
1487,585.49,1,True,2,Medium ($50k-$100k),True,85
1488,350.3,2,False,2,Medium ($50k-$100k),False,64
1489,498.46,1,False,2,Medium ($50k-$100k),True,18
1490,32659.01,3,True,4,Medium ($50k-$100k),True,32
1491,2147.83,5,False,0,Low (<$50k),False,19
1492,228045.15,0,True,1,Low (<$50k),True,94
1493,2108.28,1,False,1,Medium ($50k-$100k),False,33
1494,6482.28,0,True,2,Medium ($50k-$100k),True,62
1495,49670.42,0,False,3,Low (<$50k),True,22
1496,99622.1,1,True,0,Low (<$50k),False,109
1497,108256.14,0,False,1,Low (<$50k),False,29
1498,30108.09,4,False,1,Medium ($50k-$100k),True,88
1499,22836.01,0,True,0,Low (<$50k),False,4
1500,11953.63,1,False,1,Low (<$50k),False,50
1501,15796.47,1,False,2,Medium ($50k-$100k),False,76
1502,2150.0,2,False,1,Low (<$50k),False,100
1503,1440.44,0,True,2,Medium ($50k-$100k),True,4
1504,4889.95,4,True,3,Low (<$50k),False,5
1505,3807.48,1,False,3,High (>$100k),False,83
1506,2490.3,1,False,2,Low (<$50k),True,105
1507,13968.79,0,False,2,Low (<$50k),False,39
1508,20598.18,1,True,0,High (>$100k),False,57
1509,5611.71,3,False,1,Low (<$50k),False,31
1510,45084.56,1,True,1,Medium ($50k-$100k),True,7
1511,886.66,3,False,2,Low (<$50k),False,12
1512,3675.74,1,False,6,Low (<$50k),False,10
1513,1677.01,0,True,1,Medium ($50k-$100k),False,29
1514,298.93,0,False,1,High (>$100k),False,116
1515,4341.52,0,True,3,Low (<$50k),False,85
1516,4094.41,2,False,4,Medium ($50k-$100k),True,13
1517,47580.33,3,False,1,Medium ($50k-$100k),False,87
1518,12660.19,0,False,2,Low (<$50k),False,70
1519,1057.56,1,True,2,Medium ($50k-$100k),False,31
1520,79311.53,1,True,1,Low (<$50k),True,9
1521,30685.65,1,False,1,Low (<$50k),True,51
1522,11768.09,0,False,0,Low (<$50k),False,88
1523,3499.14,0,False,1,High (>$100k),True,16
1524,1165.43,0,True,2,Low (<$50k),False,59
1525,2812.11,0,True,3,Medium ($50k-$100k),False,58
1526,25162.82,0,False,2,Low (<$50k),True,11
1527,83023.54,0,False,5,Low (<$50k),False,36
1528,49754.95,1,False,1,Medium ($50k-$100k),False,1
1529,2360.73,0,False,1,Medium ($50k-$100k),False,21
1530,916.51,7,False,1,Low (<$50k),True,44
1531,6071.31,0,True,3,Low (<$50k),True,100
1532,346.31,0,True,2,High (>$100k),False,37
1533,7980.46,0,False,0,Low (<$50k),False,6
1534,3938.66,0,False,2,Medium ($50k-$100k),False,14
1535,2442.91,3,False,2,Medium ($50k-$100k),True,93
1536,449.41,0,False,1,Medium ($50k-$100k),True,1
1537,10619.0,5,False,0,High (>$100k),False,8
1538,2210.44,4,True,1,Medium ($50k-$100k),False,111
1539,849.91,1,False,3,Low (<$50k),False,44
1540,66.13,1,False,1,Low (<$50k),False,83
1541,4716.05,2,False,5,Low (<$50k),True,87
1542,70149.04,0,False,2,Low (<$50k),False,103
1543,59390.46,2,False,3,High (>$100k),False,105
1544,2475.89,0,True,2,Low (<$50k),True,75
1545,1991.58,0,False,0,Medium ($50k-$100k),False,27
1546,9928.47,1,False,1,Medium ($50k-$100k),False,119
1547,1099.29,1,False,1,Medium ($50k-$100k),True,104
1548,7728.64,4,False,3,Medium ($50k-$100k),False,36
1549,15508.14,0,True,4,Medium ($50k-$100k),False,42
1550,30958.41,3,True,2,Low (<$50k),False,20
1551,4229.2,0,True,3,Medium ($50k-$100k),False,106
1552,3620.94,1,True,0,Low (<$50k),False,8
1553,1316.89,0,False,0,High (>$100k),False,46
1554,1421.8,1,False,1,Low (<$50k),False,100
1555,3499.17,0,False,2,Low (<$50k),False,52
1556,8527.47,1,False,2,Low (<$50k),True,26
1557,19348.63,3,True,2,Medium ($50k-$100k),False,35
1558,1473.26,1,False,2,Medium ($50k-$100k),True,60
1559,46121.42,1,False,0,Low (<$50k),True,3
1560,3272.52,3,True,2,Low (<$50k),True,4
1561,4759.74,2,False,1,Low (<$50k),False,108
1562,1602.28,1,False,0,Low (<$50k),True,93
1563,129.49,0,False,1,Medium ($50k-$100k),False,62
1564,18510.03,4,True,1,Low (<$50k),False,64
1565,14842.74,1,False,0,Medium ($50k-$100k),False,50
1566,3222.81,0,True,2,Low (<$50k),True,92
1567,5434.3,0,True,2,High (>$100k),False,19
1568,10656.32,3,False,2,Low (<$50k),True,43
1569,471.62,0,False,2,Medium ($50k-$100k),True,92
1570,2222.57,9,False,0,Medium ($50k-$100k),False,82
1571,16177.83,0,False,3,Low (<$50k),True,14
1572,748.87,3,False,0,Low (<$50k),False,107
1573,7633.77,1,False,2,Low (<$50k),False,14
1574,642.35,1,False,0,Low (<$50k),True,54
1575,9893.62,4,False,4,Low (<$50k),False,29
1576,4658.91,1,False,0,Low (<$50k),True,3
1577,435.85,1,False,5,Low (<$50k),False,98
1578,28200.9,0,True,4,Low (<$50k),False,73
1579,1632.9,0,False,0,Low (<$50k),True,104
1580,1457.71,0,False,0,Low (<$50k),False,5
1581,6639.91,2,False,2,Low (<$50k),True,93
1582,27527.92,0,False,3,Medium ($50k-$100k),False,105
1583,1070.91,0,True,1,Medium ($50k-$100k),False,5
1584,5391.18,1,False,1,High (>$100k),False,117
1585,9350.87,2,False,2,Low (<$50k),False,45
1586,13900.2,2,True,4,Low (<$50k),False,64
1587,6403.9,0,False,1,Low (<$50k),False,64
1588,2834.04,0,False,1,Medium ($50k-$100k),True,43
1589,1420.29,5,False,0,Medium ($50k-$100k),False,43
1590,5592.69,0,False,1,Low (<$50k),False,116
1591,984.16,3,False,0,Medium ($50k-$100k),False,108
1592,61.43,3,False,1,Medium ($50k-$100k),False,51
1593,9460.11,2,False,2,High (>$100k),False,13
1594,19070.58,0,False,3,Low (<$50k),False,90
1595,141.97,3,False,1,Low (<$50k),False,73
1596,1080.74,2,False,4,Low (<$50k),False,68
1597,12440.73,1,False,3,Low (<$50k),False,103
1598,107607.24,0,True,2,High (>$100k),True,95
1599,5070.48,0,False,1,Low (<$50k),False,69
1600,1649.12,0,False,3,Medium ($50k-$100k),False,7
1601,3735.57,1,False,3,Low (<$50k),False,92
1602,38650.49,1,True,2,Low (<$50k),False,104
1603,1865.07,0,True,1,Low (<$50k),False,78
1604,1482.1,1,True,2,Low (<$50k),False,88
1605,2382.45,0,True,2,Medium ($50k-$100k),True,42
1606,1176.16,2,False,4,High (>$100k),True,102
1607,5907.66,4,True,1,Medium ($50k-$100k),True,5
1608,56219.43,0,False,0,Medium ($50k-$100k),False,47
1609,7979.4,0,True,7,Low (<$50k),False,48
1610,3365.96,0,True,1,Medium ($50k-$100k),True,98
1611,3172.53,1,False,2,Low (<$50k),True,92
1612,471.17,2,True,1,High (>$100k),False,47
1613,18484.07,5,False,7,Medium ($50k-$100k),True,8
1614,4373.17,0,True,1,Low (<$50k),False,21
1615,3749.13,5,False,4,Low (<$50k),True,88
1616,591053.23,0,False,0,High (>$100k),False,118
1617,7693.49,1,False,1,Low (<$50k),False,24
1618,1591.31,0,True,3,Low (<$50k),False,13
1619,2592.72,4,False,5,Low (<$50k),False,113
1620,27520.01,1,False,3,Medium ($50k-$100k),False,15
1621,5824.95,2,False,1,Low (<$50k),False,110
1622,568.26,3,False,1,Medium ($50k-$100k),False,89
1623,19513.14,0,True,3,High (>$100k),False,115
1624,1804.04,0,False,1,High (>$100k),True,109
1625,81629.55,4,True,3,Low (<$50k),True,53
1626,24836.56,0,True,2,Medium ($50k-$100k),False,92
1627,2512.46,0,False,0,Low (<$50k),False,103
1628,33574.58,1,True,0,Medium ($50k-$100k),False,72
1629,5441.35,1,True,2,Medium ($50k-$100k),True,31
1630,17661.82,0,True,3,Medium ($50k-$100k),True,71
1631,10169.0,0,False,1,High (>$100k),False,51
1632,1380.86,0,False,2,Medium ($50k-$100k),False,47
1633,1871.84,1,False,1,Low (<$50k),False,39
1634,23038.94,4,True,1,Medium ($50k-$100k),True,81
1635,2974.52,8,False,1,Low (<$50k),False,117
1636,2682.56,2,False,3,Low (<$50k),False,57
1637,1173.0,0,False,1,Low (<$50k),False,50
1638,9277.98,4,True,4,High (>$100k),True,115
1639,108422.12,1,False,3,Low (<$50k),False,57
1640,990.99,0,False,4,Medium ($50k-$100k),False,35
1641,5096.6,5,True,2,Medium ($50k-$100k),False,120
1642,40877.33,2,True,1,Medium ($50k-$100k),False,86
1643,4361.35,2,True,1,Medium ($50k-$100k),False,7
1644,9687.17,2,False,2,Low (<$50k),True,53
1645,998.66,0,True,2,Medium ($50k-$100k),False,10
1646,9343.73,0,False,2,Medium ($50k-$100k),True,92
1647,3711.84,2,True,4,Medium ($50k-$100k),False,39
1648,21560.0,0,False,1,Low (<$50k),False,58
1649,29175.34,1,True,2,Low (<$50k),False,107
1650,239030.27,3,False,1,High (>$100k),False,93
1651,11724.66,3,False,1,Low (<$50k),False,35
1652,8011.99,1,True,3,Low (<$50k),False,59
1653,6578.59,3,False,1,Low (<$50k),False,117
1654,2893.58,3,True,4,Low (<$50k),True,22
1655,8165.93,2,False,2,Low (<$50k),True,9
1656,3155.49,0,False,0,Medium ($50k-$100k),False,100
1657,6327.7,0,True,5,High (>$100k),True,8
1658,35468.36,0,True,3,Low (<$50k),False,94
1659,1085.92,0,False,2,Low (<$50k),False,94
1660,27168.62,0,False,0,Medium ($50k-$100k),True,120
1661,35442.7,0,False,0,Low (<$50k),False,58
1662,4117.07,1,False,4,High (>$100k),False,95
1663,203.82,4,False,1,Low (<$50k),False,22
1664,1974.89,0,True,1,Low (<$50k),True,108
1665,34388.99,2,False,1,Medium ($50k-$100k),False,95
1666,4749.04,2,True,4,Medium ($50k-$100k),False,40
1667,1097.78,0,False,1,Medium ($50k-$100k),False,111
1668,2305.0,5,False,6,Low (<$50k),False,28
1669,17342.75,1,True,3,Low (<$50k),True,46
1670,11160.1,0,False,0,High (>$100k),False,69
1671,3434.41,2,False,1,Medium ($50k-$100k),False,81
1672,2834.9,0,False,3,Low (<$50k),True,52
1673,2730.84,2,True,2,Medium ($50k-$100k),True,11
1674,1231.99,0,True,2,Medium ($50k-$100k),True,22
1675,55440.38,3,False,2,Medium ($50k-$100k),False,47
1676,3030.61,1,False,1,Low (<$50k),True,89
1677,30507.8,2,False,1,Medium ($50k-$100k),False,13
1678,48145.07,0,True,2,Low (<$50k),False,100
1679,21970.73,2,False,1,Medium ($50k-$100k),False,118
1680,2572.34,2,False,2,Low (<$50k),False,45
1681,9005.54,1,False,2,Medium ($50k-$100k),False,109
1682,4739.59,1,False,2,Low (<$50k),True,75
1683,1267.05,1,False,2,Low (<$50k),False,69
1684,7994.74,4,False,3,Low (<$50k),True,78
1685,838.35,1,False,1,Low (<$50k),False,22
1686,29188.18,3,False,6,Low (<$50k),False,67
1687,2448.12,3,False,2,Low (<$50k),False,114
1688,6645.79,1,False,1,High (>$100k),False,35
1689,7517.07,0,False,0,Medium ($50k-$100k),True,32
1690,3333.05,1,True,2,Medium ($50k-$100k),False,38
1691,11849.5,3,True,1,Low (<$50k),False,58
1692,2410.63,0,True,1,Low (<$50k),True,40
1693,18159.44,1,True,1,Low (<$50k),False,88
1694,652.64,3,True,1,Medium ($50k-$100k),True,92
1695,5940.62,0,True,2,Low (<$50k),False,21
1696,90074.6,2,False,0,Medium ($50k-$100k),False,49
1697,1096.09,0,False,1,Low (<$50k),True,97
1698,1778.25,0,True,3,High (>$100k),False,92
1699,10623.9,3,True,1,Low (<$50k),False,39
1700,6434.13,0,False,2,Low (<$50k),False,114
1701,8316.07,0,False,1,Medium ($50k-$100k),False,61
1702,10237.17,3,False,0,High (>$100k),False,100
1703,12734.65,0,False,3,Medium ($50k-$100k),False,10
1704,25966.17,7,False,1,Low (<$50k),True,101
1705,9088.16,7,False,7,Medium ($50k-$100k),False,40
1706,3422.46,0,False,3,High (>$100k),False,58
1707,13478.63,0,False,0,Low (<$50k),False,89
1708,84950.41,2,False,3,Low (<$50k),True,45
1709,4028.1,1,False,3,Medium ($50k-$100k),False,17
1710,1139.34,0,False,3,High (>$100k),False,117
1711,25864.35,2,True,0,Medium ($50k-$100k),False,68
1712,4102.81,0,False,0,High (>$100k),False,10
1713,188.86,4,False,1,Low (<$50k),False,117
1714,17520.6,0,False,2,Medium ($50k-$100k),False,62
1715,2201.75,0,False,1,Medium ($50k-$100k),False,89
1716,4290.68,0,False,7,Medium ($50k-$100k),False,32
1717,8086.66,6,False,1,Medium ($50k-$100k),False,72
1718,6540.37,2,False,0,High (>$100k),True,42
1719,14245.23,3,True,2,Low (<$50k),False,45
1720,2557.46,1,False,3,Low (<$50k),True,76
1721,10611.13,0,True,3,Low (<$50k),False,21
1722,3329.84,0,True,2,Medium ($50k-$100k),False,109
1723,14886.58,1,False,2,Low (<$50k),False,27
1724,12370.27,1,True,1,Medium ($50k-$100k),False,30
1725,1208.15,1,False,1,Low (<$50k),False,74
1726,25058.62,0,True,2,Low (<$50k),False,85
1727,2199.65,5,True,1,Medium ($50k-$100k),False,1
1728,16516.03,0,False,1,Medium ($50k-$100k),True,9
1729,8526.47,6,False,3,Low (<$50k),False,3
1730,77441.3,0,False,2,Medium ($50k-$100k),False,113
1731,3515.02,1,False,2,Low (<$50k),False,53
1732,2910.34,0,False,1,Low (<$50k),True,42
1733,4773.67,1,False,2,Low (<$50k),True,19
1734,3118.88,1,False,3,Medium ($50k-$100k),False,6
1735,16316.19,1,False,1,Low (<$50k),False,7
1736,435.08,1,False,3,High (>$100k),False,43
1737,1011.79,2,True,3,Medium ($50k-$100k),True,80
1738,990.58,2,False,2,Low (<$50k),True,36
1739,20444.34,3,False,3,Low (<$50k),True,68
1740,63954.05,0,False,6,Low (<$50k),True,82
1741,4202.04,1,False,3,Medium ($50k-$100k),False,96
1742,3815.27,1,False,1,Medium ($50k-$100k),False,96
1743,5459.31,0,False,2,Medium ($50k-$100k),False,82
1744,28080.13,1,False,2,Low (<$50k),True,39
1745,1222.89,0,True,2,Low (<$50k),True,43
1746,7027.27,0,True,3,Low (<$50k),True,37
1747,21222.06,0,False,2,Low (<$50k),False,117
1748,10421.66,0,False,5,Low (<$50k),False,28
1749,6531.37,2,True,2,High (>$100k),False,50
1750,22061.06,2,True,0,Medium ($50k-$100k),False,39
1751,85.21,6,True,0,Medium ($50k-$100k),False,2
1752,13586.24,2,False,1,Low (<$50k),False,37
1753,1842.51,0,False,3,Low (<$50k),False,101
1754,315.47,4,False,1,Low (<$50k),False,115
1755,10580.88,3,True,1,Low (<$50k),False,66
1756,38579.94,1,False,2,Medium ($50k-$100k),True,19
1757,3999.11,1,True,1,Low (<$50k),False,69
1758,20523.21,7,True,2,High (>$100k),False,44
1759,55183.4,1,False,3,High (>$100k),False,13
1760,35325.9,4,False,5,Low (<$50k),True,22
1761,57523.38,0,True,3,Medium ($50k-$100k),False,116
1762,14960.84,0,True,1,Medium ($50k-$100k),False,7
1763,5503.56,1,True,3,Low (<$50k),True,2
1764,444.54,1,False,0,High (>$100k),False,62
1765,3397.88,3,True,5,Low (<$50k),False,118
1766,1387.32,8,True,3,Medium ($50k-$100k),True,78
1767,127569.18,0,True,1,Low (<$50k),False,89
1768,3775.06,0,False,3,Low (<$50k),False,90
1769,5912.4,3,False,0,Low (<$50k),False,5
1770,11239.93,1,False,4,High (>$100k),False,20
1771,5246.96,0,False,2,Low (<$50k),False,54
1772,62478.42,1,False,0,Low (<$50k),False,76
1773,1931.45,2,False,0,Low (<$50k),False,63
1774,6580.8,2,True,1,Low (<$50k),False,36
1775,1613.71,1,True,1,Medium ($50k-$100k),True,95
1776,678.56,0,False,1,Medium ($50k-$100k),False,81
1777,1963.23,7,True,0,High (>$100k),True,16
1778,4649.17,2,False,2,Medium ($50k-$100k),False,57
1779,2581.3,1,False,3,High (>$100k),False,64
1780,1739.53,0,False,2,Medium ($50k-$100k),False,10
1781,596.17,2,True,1,High (>$100k),False,99
1782,4338.75,0,False,3,Low (<$50k),True,118
1783,514.36,0,False,1,Low (<$50k),True,97
1784,15368.63,1,True,5,High (>$100k),False,102
1785,5561.7,0,False,2,Medium ($50k-$100k),True,99
1786,552.07,1,True,2,High (>$100k),True,51
1787,3090.8,0,True,4,Low (<$50k),False,27
1788,1590.44,2,False,1,High (>$100k),False,7
1789,7932.8,0,True,0,Medium ($50k-$100k),False,91
1790,36705.27,0,True,3,Low (<$50k),True,41
1791,295.08,0,True,1,Low (<$50k),False,118
1792,5840.31,5,False,1,Low (<$50k),False,76
1793,3865.32,4,False,4,High (>$100k),True,110
1794,13453.71,0,True,2,Medium ($50k-$100k),False,97
1795,6766.88,3,False,1,High (>$100k),True,13
1796,1590.89,1,True,3,Low (<$50k),False,117
1797,3045.5,7,False,1,High (>$100k),False,66
1798,1489.15,0,False,3,Low (<$50k),False,3
1799,24686.47,2,False,4,Low (<$50k),False,11
1800,5074.42,0,False,4,Low (<$50k),False,5
1801,85117.34,1,False,1,High (>$100k),False,60
1802,4487.31,6,True,4,Low (<$50k),False,2
1803,1698.31,1,False,0,Low (<$50k),False,110
1804,507.47,0,True,0,Low (<$50k),False,92
1805,328.75,0,False,0,Low (<$50k),True,77
1806,456.59,2,True,1,High (>$100k),False,110
1807,7337.03,2,False,4,Medium ($50k-$100k),False,99
1808,10541.63,0,True,1,Medium ($50k-$100k),False,104
1809,458.62,6,True,2,High (>$100k),False,64
1810,18817.78,0,False,1,Medium ($50k-$100k),False,13
1811,2381.32,0,False,5,Medium ($50k-$100k),False,54
1812,6125.34,5,False,1,Low (<$50k),False,12
1813,55178.63,0,False,1,High (>$100k),True,18
1814,18868.69,0,False,2,Low (<$50k),True,18
1815,3285.27,1,True,2,Medium ($50k-$100k),False,17
1816,1291.05,3,True,2,Medium ($50k-$100k),True,39
